"subj" "item" "TFT" "syll_len" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "IC" "SC"
"35680" 9 12 0 1 0.5 18820 25348 2 NA 2 0 2
"35681" 9 12 246 3 0.5 92 469 56 5 4 1 1
"35682" 9 12 240 3 1 8 8 2 NA 6 0 1
"35683" 9 12 0 1 0 5500 25348 1 2 2 0 2
"35684" 9 12 280 3 1 9 19 6 8 6 1 1
"35685" 9 12 218 3 1 3 3 2 2 6 0 2
"35686" 9 12 226 4 0 10 10 2 2 5 0 1
"35687" 9 12 166 2 0 5002 7193 2 NA 2 0 1
"35688" 9 12 0 1 0 929 7560 9 4 2 9 0
"35689" 9 12 0 3 1 48 354 3 7 6 0 0
"35690" 9 12 0 1 0 19415 18846 11 57 1 0 0
"35691" 9 13 296 2 0 5122 5122 NA NA 2 0 1
"35692" 9 13 276 3 0.5 700 587 3 1 4 0 1
"35693" 9 13 0 1 0 1349 1349 5 3 2 0 1
"35694" 9 13 218 4 1.5 1693 6262 30 172 8 0 1
"35695" 9 13 64 2 0.5 164 240 1 17 4 0 1
"35696" 9 13 0 2 0 5002 7193 3 22 2 0 1
"35697" 9 13 236 2 0 541 8126 11 182 2 0 2
"35698" 9 13 0 2 3 2 25 1 1 7 0 1
"35699" 9 13 0 1 0 11321 25348 1 8 2 0 2
"35700" 9 13 350 2 0.5 19 19 1 1 3 0 1
"35701" 9 13 212 3 0 83 126 1 1 3 0 1
"35702" 9 13 312 1 0 166 1763 1 1 2 38 0
"35703" 9 13 174 3 1.5 859 859 4 8 5 0 1
"35704" 9 13 220 2 0 1294 1294 6 6 3 0 1
"35705" 9 13 78 1 1 12692 25348 112 5 3 0 1
"35706" 9 13 82 3 1.5 5 19 1 8 6 0 1
"35707" 9 13 0 1 0.5 18820 25348 1 1 2 0 2
"35708" 9 13 306 3 0.5 92 469 56 5 4 1 1
"35709" 9 13 0 3 1 8 8 2 NA 6 0 1
"35710" 9 13 238 3 2 NA NA NA NA 6 0 1
"35711" 9 13 174 5 1 NA NA NA NA 8 0 1
"35712" 9 13 0 1 1 12692 25348 NA NA 3 0 1
"35713" 9 13 0 2 1 88 72 4 NA 4 0 2
"35714" 9 13 228 2 0 76 114 1 1 3 0 1
"35715" 9 13 0 2 1 2612 2527 1 NA 3 3 1
"35716" 9 13 230 3 0 132 132 1 NA 4 0 1
"35717" 9 13 0 2 0 29 3304 5 1 3 35 0
"35718" 9 13 0 2 0 1045 7560 1 53 2 0 0
"35719" 9 13 0 1 0 19415 18846 298 1871 1 0 0
"35720" 9 14 386 5 0 136 136 NA NA 6 0 1
"35721" 9 14 0 1 0.5 10733 14482 135 135 2 0 2
"35722" 9 14 150 1 1 6478 25348 1852 1 2 0 1
"35723" 9 14 218 3 1 8 8 1 NA 6 0 1
"35724" 9 14 0 1 0 8766 25348 1 2 2 0 1
"35725" 9 14 254 1 0 1862 1863 52 59 2 0 1
"35726" 9 14 346 2 0.5 319 566 2 7 4 0 1
"35727" 9 14 312 3 2 8 9 NA NA 9 0 1
"35728" 9 14 0 1 1 12692 25348 3 3 3 0 1
"35729" 9 14 558 2 1 1306 3918 4 2 4 0 1
"35730" 9 14 518 3 0 1 16 NA NA 5 11 0
"35731" 9 14 548 1 0 1470 3255 NA NA 2 0 0
"35732" 9 14 176 2 0 5122 5122 69 145 2 0 1
"35733" 9 14 142 3 0.5 260 6262 49 353 4 0 2
"35734" 9 14 208 2 0 1294 1294 38 41 3 0 1
"35735" 9 14 0 2 1 133 566 3 3 4 0 1
"35736" 9 14 192 3 2 8 9 1 1 9 0 1
"35737" 9 14 0 1 1 12692 25348 3 3 3 0 1
"35738" 9 14 134 4 1 21 21 16 NA 5 0 1
"35739" 9 14 0 3 0 59 9800 1 20 4 6 0
"35740" 9 14 0 1 0 888 3255 3 384 2 0 0
"35741" 9 14 0 1 0 19415 18846 579 2058 1 0 0
"35742" 9 15 372 3 1.5 859 859 NA NA 5 0 1
"35743" 9 15 0 3 1 8 8 NA NA 6 0 1
"35744" 9 15 282 1 0.5 18820 25348 NA 2 2 0 2
"35745" 9 15 222 2 0 3071 8126 121 325 2 0 2
"35746" 9 15 154 3 0 95 104 7 18 3 1 1
"35747" 9 15 178 1 0.5 7203 25348 5 8 2 0 1
"35748" 9 15 332 2 0.5 187 240 6 2 4 0 1
"35749" 9 15 162 2 0.5 19 23 1 1 3 0 1
"35750" 9 15 362 1 1 12692 25348 4 6 3 0 1
"35751" 9 15 382 2 0.5 29 29 3 NA 3 1 1
"35752" 9 15 330 2 0 63 234 1 NA 2 17 0
"35753" 9 15 242 2 0 1961 7560 6 11 3 0 0
"35754" 9 15 0 1 0 19415 18846 538 1871 1 0 0
"35755" 9 16 90 2 1 77 170 NA NA 4 0 1
"35756" 9 16 382 4 1 NA NA NA NA 7 0 1
"35757" 9 16 168 1 0.5 6947 12697 NA NA 2 0 1
"35758" 9 16 246 2 1 133 566 10 27 4 0 2
"35759" 9 16 324 3 0.5 559 794 15 16 5 0 1
"35760" 9 16 0 1 0 11321 25348 100 159 2 0 2
"35761" 9 16 80 2 0.5 287 287 97 98 4 1 1
"35762" 9 16 0 1 0 11321 25348 28 36 2 0 2
"35763" 9 16 236 2 0 616 672 135 146 3 1 1
"35764" 9 16 94 2 0 52 3906 34 47 3 7 0
"35765" 9 16 0 1 0.5 10733 14482 12 686 2 0 0
"35766" 9 16 0 1 0 19415 18846 6561 8730 1 0 0
"35767" 9 17 0 3 1.5 859 859 NA NA 5 0 1
"35768" 9 17 378 3 1 8 8 NA NA 6 0 1
"35769" 9 17 0 1 0.5 18820 25348 NA 2 2 0 2
"35770" 9 17 220 2 0 1188 1190 757 21 3 0 1
"35771" 9 17 216 5 0 3 3 1 1 7 2 1
"35772" 9 17 0 1 0.5 18820 25348 2 NA 2 0 2
"35773" 9 17 242 3 0.5 92 469 56 5 4 1 1
"35774" 9 17 204 2 0 276 603 1 NA 3 0 1
"35775" 9 17 204 2 3 2 25 1 NA 7 0 1
"35776" 9 17 0 1 0.5 18820 25348 1 8 2 0 2
"35777" 9 17 224 3 1 352 389 301 NA 5 1 1
"35778" 9 17 208 2 0 788 1337 7 7 3 0 2
"35779" 9 17 204 4 1 156 160 12 12 8 0 1
"35780" 9 17 128 2 0.5 2830 NA 14 NA 4 0 1
"35781" 9 17 0 1 0 11321 25348 70 NA 2 30 0
"35782" 9 17 0 2 0 1045 7560 273 4 2 0 0
"35783" 9 17 0 1 0 19415 18846 298 1871 1 0 0
"35784" 9 18 168 3 1.5 107 135 NA NA 5 0 1
"35785" 9 18 224 5 1 NA NA NA NA 8 0 1
"35786" 9 18 0 1 1 12692 25348 NA NA 3 0 1
"35787" 9 18 254 3 1 78 78 2 5 6 0 1
"35788" 9 18 0 1 0 6 6 1 1 2 0 1
"35789" 9 18 258 1 0 11321 25348 2 3 2 0 2
"35790" 9 18 228 2 0 181 365 17 45 2 0 2
"35791" 9 18 148 3 1.5 107 135 3 3 5 2 1
"35792" 9 18 220 4 1 60 150 NA NA 7 0 1
"35793" 9 18 0 1 0 5500 25348 3 1 2 0 2
"35794" 9 18 428 1 0 3079 3081 85 189 2 0 2
"35795" 9 18 330 4 2 2 2 1 1 8 1 1
"35796" 9 18 70 2 0 100 5915 1 1 4 9 0
"35797" 9 18 0 1 0.5 10733 14482 9 603 2 0 0
"35798" 9 18 0 1 0 19415 18846 6561 8730 1 0 0
"35799" 9 19 910 4 0.5 1 1 NA NA 6 0 1
"35800" 9 19 242 1 0.5 18820 25348 1 NA 2 0 2
"35801" 9 19 308 2 0 1294 1294 861 2 3 0 1
"35802" 9 19 342 1 0 6 6 1 1 2 0 1
"35803" 9 19 286 1 0 11321 25348 2 3 2 0 2
"35804" 9 19 170 2 0 1750 8126 32 325 2 0 2
"35805" 9 19 212 2 1 550 1337 4 42 4 0 2
"35806" 9 19 126 3 0 221 222 1 1 3 0 2
"35807" 9 19 0 2 2.5 226 347 NA NA 6 1 1
"35808" 9 19 172 2 0 5002 7193 165 2 2 0 1
"35809" 9 19 0 2 0 61 649 5 7 3 1 2
"35810" 9 19 392 3 0.5 161 398 1 1 5 0 2
"35811" 9 19 98 3 1.5 107 135 1 1 5 7 1
"35812" 9 19 0 1 0.5 10733 14482 2 2 2 9 0
"35813" 9 19 0 1 0 19415 18846 6561 8730 1 0 0
"35814" 9 20 240 2 0 3071 8126 NA NA 2 0 2
"35815" 9 20 0 3 1.5 107 135 11 20 5 0 1
"35816" 9 20 0 1 1 12692 25348 11 25 3 0 1
"35817" 9 20 410 4 0 NA NA NA NA 6 0 1
"35818" 9 20 224 2 1 NA NA NA NA 4 0 1
"35819" 9 20 308 1 0.5 6947 12697 NA NA 2 0 1
"35820" 9 20 244 1 0 3079 3081 147 232 2 0 1
"35821" 9 20 194 3 0 19 19 2 2 4 0 2
"35822" 9 20 236 4 0 NA NA NA NA 6 0 1
"35823" 9 20 176 2 0 344 349 NA NA 3 0 1
"35824" 9 20 238 2 1 1984 9800 12 145 4 14 0
"35825" 9 20 0 1 0.5 10733 14482 380 1003 2 0 0
"35826" 9 20 0 1 0 19415 18846 6561 8730 1 0 0
"35827" 9 21 608 3 0 9 9 NA NA 4 0 1
"35828" 9 21 0 1 0.5 6947 12697 5 NA 2 0 1
"35829" 9 21 0 3 0 816 1026 405 29 5 1 0
"35830" 9 21 0 1 1 6478 25348 655 9 2 0 1
"35831" 9 21 410 2 0.5 13 53 2 NA 4 0 1
"35832" 9 21 246 1 0.5 6947 12697 2 NA 2 0 1
"35833" 9 21 318 2 0 340 341 16 19 2 0 2
"35834" 9 21 348 3 0.5 62 6262 1 45 4 0 2
"35835" 9 21 0 2 0.5 44 141 1 8 4 3 1
"35836" 9 21 218 1 1 6478 25348 7 1 2 0 2
"35837" 9 21 230 3 0.5 5 250 1 1 4 0 2
"35838" 9 21 214 3 0 20 250 1 1 4 0 3
"35839" 9 21 86 3 0 100 120 1 1 3 0 2
"35840" 9 21 174 2 1 550 1337 2 4 4 0 2
"35841" 9 21 0 2 0 5122 5122 11 17 2 0 2
"35842" 9 21 268 1 0 5500 25348 3 4 2 0 3
"35843" 9 21 302 2 0 265 273 64 162 3 1 2
"35844" 9 21 0 2 0.5 44 141 1 1 4 10 1
"35845" 9 21 236 2 0 197 7560 1 80 3 0 1
"35846" 9 21 0 1 0 1349 1349 17 80 2 1 1
"35847" 9 21 186 2 0 132 250 4 9 2 0 1
"35848" 9 21 130 3 1 5 1337 1 2 5 0 2
"35849" 9 21 182 2 0 265 273 1 NA 3 0 1
"35850" 9 21 0 2 0.5 48 1763 2 18 4 0 1
"35851" 9 21 232 3 1 1 343 1 6 7 3 0
"35852" 9 21 0 1 0 19415 18846 NA 39 1 0 0
"35853" 9 22 0 2 0 120 121 NA NA 2 0 1
"35854" 9 22 142 2 1.5 51 558 2 2 5 0 1
"35855" 9 22 176 3 0 210 1621 1 24 4 0 2
"35856" 9 22 214 2 0 265 273 8 9 3 0 1
"35857" 9 22 0 3 1 NA NA NA NA 5 5 0
"35858" 9 22 278 2 1 550 1337 NA NA 4 0 2
"35859" 9 22 268 2 0 5122 5122 11 17 2 0 2
"35860" 9 22 0 1 0 5500 25348 3 4 2 0 2
"35861" 9 22 244 2 0 265 273 64 162 3 1 1
"35862" 9 22 222 2 0.5 2830 NA 9 NA 4 0 1
"35863" 9 22 136 1 0.5 237 1763 19 NA 2 1 0
"35864" 9 22 0 2 0 53 374 2 2 3 0 0
"35865" 9 22 0 1 0 19415 18846 10 84 1 0 0
"35866" 9 23 374 4 1.5 1693 6262 NA NA 8 0 1
"35867" 9 23 164 2 0 3192 3906 874 953 3 0 0
"35868" 9 23 0 1 1 6478 25348 2473 6 2 0 1
"35869" 9 23 0 2 0 835 6262 253 71 2 0 1
"35870" 9 23 220 3 0.5 826 1621 28 144 4 0 1
"35871" 9 23 238 2 1.5 1 1 1 1 5 0 1
"35872" 9 23 216 5 1 16 21 1 1 7 1 1
"35873" 9 23 238 2 2.5 505 507 1 1 6 0 1
"35874" 9 23 0 1 0.5 18820 25348 45 64 2 0 2
"35875" 9 23 382 3 2.5 1 1 1 1 8 1 1
"35876" 9 23 686 4 0 1 1 1 1 7 0 1
"35877" 9 23 216 1 0 968 968 1 1 1 0 2
"35878" 9 23 200 3 1.5 5 5 1 1 6 0 1
"35879" 9 23 160 2 0 94 94 1 1 3 0 1
"35880" 9 23 0 2 0 5122 5122 5 5 2 0 2
"35881" 9 23 454 3 1 196 196 13 13 5 0 1
"35882" 9 23 0 1 0.5 18820 25348 29 33 2 0 2
"35883" 9 23 566 3 1 1 1 1 1 5 1 1
"35884" 9 23 220 1 0 8766 25348 1 NA 2 0 1
"35885" 9 23 122 5 0.5 9 9 4 NA 7 0 1
"35886" 9 23 76 2 0.5 112 3918 2 4 4 2 1
"35887" 9 23 0 3 0 88 343 6 15 5 17 0
"35888" 9 23 0 1 1 3449 14482 14 214 3 0 0
"35889" 9 23 0 1 0 19415 18846 2296 8730 1 0 0
"35890" 9 24 0 3 0 9 9 NA NA 4 0 1
"35891" 9 24 210 1 0.5 18820 25348 1 1 2 0 2
"35892" 9 24 0 2 1 45 52 16 16 4 1 1
"35893" 9 24 380 4 0.5 2 2 1 1 6 0 1
"35894" 9 24 0 2 1.5 1009 1007 1 1 4 0 1
"35895" 9 24 312 3 0 15 16 6 5 5 2 1
"35896" 9 24 234 3 1.5 805 805 1 1 5 0 1
"35897" 9 24 174 6 1.5 1 1 1 1 9 0 1
"35898" 9 24 0 1 1 3449 14482 1 1 3 2 0
"35899" 9 24 134 2 0 5122 5122 166 592 2 0 1
"35900" 9 24 554 7 1 NA NA NA NA 9 0 1
"35901" 9 24 164 1 1 12692 25348 NA NA 3 0 1
"35902" 9 24 484 4 1 198 209 6 20 6 0 1
"35903" 9 24 0 1 0.5 18820 25348 53 81 2 0 2
"35904" 9 24 170 2 0 1188 1190 757 21 3 0 1
"35905" 9 24 0 3 0.5 63 3304 1 14 4 11 0
"35906" 9 24 0 1 1 3449 14482 39 1885 3 0 0
"35907" 9 24 0 1 0 19415 18846 2296 8730 1 0 0
"35908" 9 25 0 4 1.5 1693 6262 NA NA 8 0 1
"35909" 9 25 226 3 0 816 1026 113 131 5 0 0
"35910" 9 25 0 1 1 6478 25348 655 9 2 0 1
"35911" 9 25 258 2 2.5 505 507 21 5 6 0 1
"35912" 9 25 132 1 0.5 18820 25348 45 64 2 0 2
"35913" 9 25 228 2 2 2 2 1 2 6 0 1
"35914" 9 25 276 3 1 44 57 1 1 5 2 1
"35915" 9 25 0 1 1 12692 25348 8 17 3 0 1
"35916" 9 25 296 3 1 11 15 5 4 6 1 1
"35917" 9 25 0 2 1 212 1763 3 6 4 0 1
"35918" 9 25 266 1 0.5 18820 25348 65 69 2 0 2
"35919" 9 25 0 2 0 1294 1294 861 2 3 0 1
"35920" 9 25 238 2 1 550 1337 4 6 4 0 1
"35921" 9 25 256 1 0.5 6947 12697 17 1 2 0 1
"35922" 9 25 344 3 0 9 9 1 NA 4 0 1
"35923" 9 25 266 1 0 8766 25348 1 1 2 0 1
"35924" 9 25 194 2 0 1 1 NA NA 4 0 0
"35925" 9 25 138 2 1 1306 3918 NA NA 4 13 0
"35926" 9 25 270 1 1 6478 25348 59 182 2 0 1
"35927" 9 25 0 2 1 14 14 1 NA 3 0 1
"35928" 9 25 74 3 1.5 85 85 1 1 6 0 1
"35929" 9 25 174 3 0.5 50 450 1 1 4 0 1
"35930" 9 25 182 1 0.5 18820 25348 15 15 2 0 2
"35931" 9 25 0 2 1 2612 2527 2346 1 3 0 1
"35932" 9 25 164 2 0 119 1109 1 7 2 2 0
"35933" 9 25 0 1 0.5 10733 14482 36 181 2 0 0
"35934" 9 25 0 1 0 19415 18846 6561 8730 1 0 0
"35935" 9 26 220 2 0 60 8126 NA NA 3 0 2
"35936" 9 26 226 2 0.5 1 4 NA NA 4 0 1
"35937" 9 26 240 1 0.5 6947 12697 NA NA 2 0 1
"35938" 9 26 254 2 0 331 331 56 27 2 0 1
"35939" 9 26 230 2 0.5 253 6262 1 5 3 0 1
"35940" 9 26 0 2 0.5 319 566 1 16 4 0 1
"35941" 9 26 138 2 0 1014 1015 28 35 2 0 1
"35942" 9 26 228 3 1 48 354 1 25 6 11 0
"35943" 9 26 92 2 1 1306 3918 3 3 4 0 0
"35944" 9 26 0 1 0 19415 18846 365 774 1 0 0
"35945" 9 27 310 4 1.5 1693 6262 NA NA 8 0 1
"35946" 9 27 298 2 0 3192 3906 874 953 3 0 0
"35947" 9 27 0 1 1 6478 25348 2473 6 2 0 1
"35948" 9 27 194 2 1 385 386 1 6 4 0 1
"35949" 9 27 0 1 1 12692 25348 7 NA 3 0 1
"35950" 9 27 318 1 0 1349 1349 31 14 2 0 1
"35951" 9 27 0 2 0 835 6262 34 172 2 0 1
"35952" 9 27 242 3 0.5 801 8126 5 296 4 0 2
"35953" 9 27 152 2 1 2612 2527 133 130 3 0 1
"35954" 9 27 248 3 0.5 269 269 47 47 5 0 1
"35955" 9 27 264 2 0.5 2830 NA 26 NA 4 0 1
"35956" 9 27 0 1 0.5 793 3255 25 NA 2 15 0
"35957" 9 27 0 1 1 6478 25348 29 1 2 0 1
"35958" 9 27 242 2 0.5 102 106 1 14 4 0 1
"35959" 9 27 224 2 0 541 8126 1 1 2 0 2
"35960" 9 27 186 4 1 NA NA NA NA 8 0 1
"35961" 9 27 0 1 1 12692 25348 NA NA 3 0 1
"35962" 9 27 242 3 1.5 103 188 32 26 6 0 1
"35963" 9 27 0 1 0.5 237 1763 2 49 2 6 0
"35964" 9 27 0 1 0 19415 18846 4 219 1 0 0
"35965" 9 28 454 4 1.5 NA NA NA NA 6 0 1
"35966" 9 28 196 3 0.5 260 6262 NA NA 4 0 2
"35967" 9 28 430 4 1 NA NA NA NA 6 0 1
"35968" 9 28 0 3 0.5 2 22 NA NA 6 1 1
"35969" 9 28 0 1 0.5 18820 25348 NA 1 2 0 2
"35970" 9 28 0 2 0.5 174 173 17 2 3 0 1
"35971" 9 28 294 3 1.5 549 6262 2 3 6 0 1
"35972" 9 28 274 3 0.5 3 9 1 1 5 0 1
"35973" 9 28 154 2 0 120 234 2 1 3 12 0
"35974" 9 28 0 1 0 19415 18846 62 92 1 0 0
"35975" 9 29 200 2 0 835 6262 NA NA 2 0 1
"35976" 9 29 274 2 1 385 386 1 1 4 0 1
"35977" 9 29 0 1 0.5 7203 25348 4 NA 2 0 1
"35978" 9 29 156 1 0 1862 1863 91 59 2 0 1
"35979" 9 29 0 3 1 193 2116 1 23 5 0 1
"35980" 9 29 524 3 1 118 194 NA 8 6 0 1
"35981" 9 29 0 1 0.5 7203 25348 5 60 2 0 1
"35982" 9 29 262 3 0 221 222 32 8 3 0 1
"35983" 9 29 0 1 0 888 3255 3 3 2 15 0
"35984" 9 29 0 1 0 19415 18846 579 2058 1 0 0
"35985" 9 30 0 2 0 447 449 NA NA 2 0 2
"35986" 9 30 810 5 1 NA NA NA NA 9 0 1
"35987" 9 30 130 1 1 12692 25348 NA NA 3 0 1
"35988" 9 30 188 4 2 6 6 1 NA 7 1 1
"35989" 9 30 136 2 0 2277 9800 1 1 2 0 1
"35990" 9 30 148 2 0.5 100 344 19 60 4 0 2
"35991" 9 30 238 3 0 9 9 1 1 4 0 1
"35992" 9 30 0 1 0.5 6947 12697 5 NA 2 0 1
"35993" 9 30 308 2 0 5 32 2 2 4 0 1
"35994" 9 30 230 2 0 177 182 4 3 3 0 1
"35995" 9 30 254 2 0 340 341 1 1 2 0 2
"35996" 9 30 148 2 0.5 138 138 3 3 3 0 2
"35997" 9 30 294 2 0 81 86 2 2 3 0 2
"35998" 9 30 0 2 0 2277 9800 6 11 2 6 2
"35999" 9 30 380 2 0 223 273 1 2 2 0 2
"36000" 9 30 0 2 0.5 83 1196 4 10 5 0 2
"36001" 9 30 214 1 0 8766 25348 21 30 2 0 2
"36002" 9 30 408 3 0 816 1026 91 1 5 14 1
"36003" 9 30 0 1 1 6478 25348 655 9 2 0 2
"36004" 9 30 230 2 0.5 253 6262 16 71 3 0 2
"36005" 9 30 224 3 1.5 16 18 1 1 6 0 2
"36006" 9 30 0 2 0.5 28 64 1 2 4 1 1
"36007" 9 30 66 2 0 1961 7560 9 24 3 0 1
"36008" 9 30 0 1 0.5 10733 14482 852 1903 2 0 1
"36009" 9 30 0 1 0 19415 18846 6561 8730 1 0 1
"36010" 9 31 0 1 0 1349 1349 NA NA 2 0 1
"36011" 9 31 152 2 1 133 566 2 7 4 0 2
"36012" 9 31 0 2 0 223 273 1 2 2 0 1
"36013" 9 31 144 1 1 12692 25348 33 27 3 0 1
"36014" 9 31 138 2 0.5 55 58 6 9 4 0 1
"36015" 9 31 0 1 0 11321 25348 3 9 2 0 2
"36016" 9 31 256 3 0 11 45 5 6 3 1 1
"36017" 9 31 0 2 0 13 19 5 3 3 10 0
"36018" 9 31 224 2 0 1045 7560 4 2 2 0 0
"36019" 9 31 0 2 0 5122 5122 25 152 2 0 1
"36020" 9 31 396 3 0.5 5 5 1 1 5 0 1
"36021" 9 31 154 2 0.5 10 89 1 NA 4 1 0
"36022" 9 31 0 2 0 960 7560 2 7 2 0 0
"36023" 9 31 0 1 0 19415 18846 268 1871 1 0 0
"36024" 9 32 0 3 0 15 15 NA NA 5 0 1
"36025" 9 32 232 1 0.5 7203 25348 2 3 2 0 1
"36026" 9 32 0 3 0.5 826 1621 18 46 4 0 2
"36027" 9 32 242 4 2 6 6 1 1 7 0 1
"36028" 9 32 0 1 0 5500 25348 1 2 2 0 2
"36029" 9 32 164 3 0 14 16 3 4 3 1 1
"36030" 9 32 188 2 1 385 386 2 2 4 0 1
"36031" 9 32 0 3 0.5 1730 9800 30 198 4 7 1
"36032" 9 32 148 2 0 352 1196 41 177 4 0 2
"36033" 9 32 190 3 0 9 9 2 1 4 1 1
"36034" 9 32 132 1 0.5 6947 12697 5 NA 2 0 1
"36035" 9 32 170 4 0 NA NA NA NA 5 0 1
"36036" 9 32 200 1 0 8766 25348 NA NA 2 0 1
"36037" 9 32 160 2 0 1 1 NA NA 2 0 1
"36038" 9 32 450 2 1 250 714 NA NA 5 0 1
"36039" 9 32 268 1 0 11321 25348 24 275 2 0 2
"36040" 9 32 150 4 2 3 35 NA NA 8 1 1
"36041" 9 32 252 1 0 8766 25348 NA 12 2 0 1
"36042" 9 32 0 4 0.5 1 1 1 NA 6 1 1
"36043" 9 32 166 2 0.5 1245 5915 1 1 3 0 1
"36044" 9 32 0 2 1 14 14 1 1 3 0 1
"36045" 9 32 234 4 2 4 4 1 1 7 0 1
"36046" 9 32 234 1 0 5500 25348 NA NA 2 0 2
"36047" 9 32 328 3 1 4 4 1 1 5 1 1
"36048" 9 32 0 3 1 88 88 1 1 5 30 0
"36049" 9 32 140 2 1 1984 9800 8 68 4 0 0
"36050" 9 32 0 1 0 19415 18846 309 1049 1 0 0
"36051" 9 33 0 2 0 1750 8126 NA NA 2 0 1
"36052" 9 33 176 3 1 4 4 1 1 5 0 1
"36053" 9 33 0 2 0.5 58 374 1 1 4 0 1
"36054" 9 33 178 2 0 352 1196 1 13 4 0 2
"36055" 9 33 254 3 0 9 9 2 1 4 1 1
"36056" 9 33 310 2 0.5 463 714 1 1 3 0 1
"36057" 9 33 0 1 0 11321 25348 60 275 2 0 2
"36058" 9 33 310 3 0 108 260 17 55 4 0 2
"36059" 9 33 98 3 0 29 57 1 NA 4 2 1
"36060" 9 33 0 1 0.5 10733 14482 3 2 2 4 0
"36061" 9 33 0 1 0 19415 18846 6561 8730 1 0 0
"36062" 9 34 0 2 0 1750 8126 NA NA 2 0 1
"36063" 9 34 236 4 1 NA NA NA NA 8 0 1
"36064" 9 34 310 5 1.5 NA NA NA NA 8 0 1
"36065" 9 34 224 1 1 12692 25348 NA NA 3 0 1
"36066" 9 34 110 2 0.5 434 5915 9 11 3 3 0
"36067" 9 34 0 1 0 19415 18846 91 886 1 0 0
"36068" 9 35 0 5 1.5 NA NA NA NA 8 0 1
"36069" 9 35 0 1 0.5 7203 25348 NA NA 2 0 1
"36070" 9 35 308 2 0 81 86 5 7 3 0 1
"36071" 9 35 0 2 0 5002 7193 16 6 2 0 1
"36072" 9 35 376 3 0 9 9 1 NA 4 0 1
"36073" 9 35 0 1 0.5 6947 12697 5 NA 2 0 1
"36074" 9 35 298 3 0 62 62 3 3 3 0 1
"36075" 9 35 160 3 0 43 44 43 43 5 0 1
"36076" 9 35 0 1 0.5 7203 25348 6 4 2 0 1
"36077" 9 35 252 2 0 62 67 3 12 3 0 1
"36078" 9 35 222 4 0 289 548 2 NA 6 2 1
"36079" 9 35 0 1 1 12692 25348 59 189 3 0 1
"36080" 9 35 260 2 0 3192 3906 223 303 3 28 0
"36081" 9 35 0 1 1 6478 25348 2473 6 2 0 1
"36082" 9 35 752 6 1.5 1 1 1 NA 12 0 1
"36083" 9 35 0 1 0.5 18820 25348 1 1 2 0 2
"36084" 9 35 158 3 0.5 21 21 1 1 5 1 1
"36085" 9 35 226 1 0 11321 25348 2 5 2 0 2
"36086" 9 35 0 3 0 182 184 108 106 3 0 1
"36087" 9 35 216 1 0.5 7203 25348 126 NA 2 0 1
"36088" 9 35 0 1 0 1862 1863 91 59 2 0 1
"36089" 9 35 0 1 1 198 558 2 6 3 0 1
"36090" 9 35 256 2 0.5 319 566 2 3 4 0 1
"36091" 9 35 0 2 0 1014 1015 28 35 2 0 1
"36092" 9 35 150 3 1 36 354 1 25 6 9 0
"36093" 9 35 0 1 1 143 14482 1 22 3 0 0
"36094" 9 35 0 1 0 19415 18846 79 8730 1 0 0
"36095" 9 36 376 5 1.5 NA NA NA NA 8 0 1
"36096" 9 36 230 1 0.5 18820 25348 NA NA 2 0 2
"36097" 9 36 338 3 2 1 1 1 1 6 0 2
"36098" 9 36 144 3 0 136 176 1 1 3 2 1
"36099" 9 36 0 1 1 12692 25348 40 39 3 0 1
"36100" 9 36 0 1 0 12 12 3 3 1 0 1
"36101" 9 36 106 1 0.5 7203 25348 NA NA 2 0 2
"36102" 9 36 240 2 0 6 6 1 NA 2 0 2
"36103" 9 36 208 3 0.5 72 72 1 1 5 1 2
"36104" 9 36 138 2 0 1014 1015 8 8 2 0 1
"36105" 9 36 162 2 0 1750 8126 12 42 2 0 1
"36106" 9 36 90 4 1 NA NA NA NA 8 0 1
"36107" 9 36 74 2 0 88 469 NA NA 3 11 0
"36108" 9 36 0 1 0 19415 18846 9 32 1 0 0
"36109" 9 37 0 4 1.5 NA NA NA NA 8 0 1
"36110" 9 37 206 1 0.5 18820 25348 NA NA 2 0 2
"36111" 9 37 140 2 0 1294 1294 861 2 3 0 1
"36112" 9 37 96 3 0 9 9 1 1 4 0 1
"36113" 9 37 0 1 0.5 6947 12697 5 NA 2 0 1
"36114" 9 37 246 3 0 816 1026 405 29 5 5 0
"36115" 9 37 0 1 1 6478 25348 655 9 2 0 1
"36116" 9 37 354 3 1.5 16 18 1 NA 6 0 1
"36117" 9 37 0 1 0.5 18820 25348 1 NA 2 0 2
"36118" 9 37 160 2 0.5 400 402 155 7 3 1 1
"36119" 9 37 102 1 1 12692 25348 169 NA 3 0 1
"36120" 9 37 206 2 0 340 341 19 NA 2 0 2
"36121" 9 37 348 3 0 89 6262 1 45 4 0 3
"36122" 9 37 0 2 0 265 273 1 10 3 0 2
"36123" 9 37 436 3 0.5 1 2 1 1 6 6 1
"36124" 9 37 102 2 0 1961 7560 1 1 3 0 1
"36125" 9 37 0 1 0 1349 1349 19 80 2 4 1
"36126" 9 37 232 2 0.5 253 6262 14 172 3 0 1
"36127" 9 37 0 2 0.5 698 1337 3 65 3 0 1
"36128" 9 37 158 2 0.5 103 103 11 NA 3 0 1
