"subj" "expt" "item" "lang" "session" "trial" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT" "syll_len" "word_lex" "word_complex" "word_freq" "type_freq" "word_bifreq" "type_bifreq" "word_len" "block" "PB" "IC" "SC"
"29133" 3 "hnd1" "72" "Hindi" 1 "76" 7 0 0 0 0 0 0 0 1362 0 0 0 0 0 0 2 "नहीं" 0.5 2830 NA 80 NA 4 2 7 0 1
"29134" 3 "hnd1" "72" "Hindi" 1 "76" 8 198 1 198 198 198 198 198 1560 0 0 0 0 0 198 3 "पड़ना" 0 1 217 1 NA 4 2 7 6 0
"29135" 3 "hnd1" "72" "Hindi" 1 "76" 9 132 1 132 132 132 132 132 1692 0 0 0 0 0 132 3 "चाहते" 0.5 141 343 1 1 5 2 7 0 0
"29136" 3 "hnd1" "72" "Hindi" 1 "76" 10 0 0 0 0 0 0 0 1692 0 0 0 0 0 0 1 "।" 0 19415 18846 11 39 1 2 7 0 0
"29137" 3 "hnd1" "73" "Hindi" 1 "77" 1 206 1 206 206 206 206 206 206 0 0 0 0 0 206 3 "रोजाना" 0 8 8 NA NA 6 2 1 0 1
"29138" 3 "hnd1" "73" "Hindi" 1 "77" 2 174 1 174 174 174 174 174 380 0 0 0 0 0 174 2 "नया" 0 49 365 1 1 3 2 2 0 1
"29139" 3 "hnd1" "73" "Hindi" 1 "77" 3 168 1 168 168 168 168 168 548 0 0 0 0 0 168 3 "विवाद" 1 103 124 1 2 5 2 3 0 1
"29140" 3 "hnd1" "73" "Hindi" 1 "77" 4 0 0 0 0 0 0 0 548 0 0 0 0 0 0 1 "।" 0 19415 18846 1 1 1 2 4 0 0
"29141" 3 "hnd1" "74" "Hindi" 1 "78" 1 156 1 156 156 156 156 156 156 0 0 0 0 0 156 3 "अगर" 0 165 165 NA NA 3 2 1 0 2
"29142" 3 "hnd1" "74" "Hindi" 1 "78" 2 138 1 138 138 138 138 138 294 0 0 0 0 0 138 2 "कुछ" 0.5 698 1337 1 10 3 2 2 0 3
"29143" 3 "hnd1" "74" "Hindi" 1 "78" 3 208 1 208 208 208 208 208 502 0 0 0 0 0 208 5 "ओरिजनल" 1 1 1 1 NA 6 2 2 0 2
"29144" 3 "hnd1" "74" "Hindi" 1 "78" 4 0 0 0 0 0 0 0 502 0 0 0 0 0 0 1 "है" 0.5 10733 14482 1 1 2 2 4 1 1
"29145" 3 "hnd1" "74" "Hindi" 1 "78" 5 0 0 0 0 0 0 0 502 0 0 0 0 0 0 1 "तो" 0 1349 1349 139 214 2 2 5 0 1
"29146" 3 "hnd1" "74" "Hindi" 1 "78" 6 358 1 358 358 358 358 358 860 0 0 0 0 0 358 3 "पुराने" 1 44 92 1 1 6 2 6 0 2
"29147" 3 "hnd1" "74" "Hindi" 1 "78" 7 216 1 216 216 216 216 216 1076 0 0 0 0 0 216 4 "दिग्गज" 1.5 8 11 1 1 6 2 6 0 1
"29148" 3 "hnd1" "74" "Hindi" 1 "78" 8 208 1 208 208 208 208 208 1284 0 0 0 0 0 208 3 "फैशन" 0.5 21 21 2 2 4 2 6 0 1
"29149" 3 "hnd1" "74" "Hindi" 1 "78" 9 256 1 256 256 256 256 256 1540 0 0 0 0 0 256 5 "डिजाइनरों" 1.5 5 21 5 9 9 2 6 3 1
"29150" 3 "hnd1" "74" "Hindi" 1 "78" 10 0 0 0 0 0 0 0 1540 0 0 0 0 0 0 1 "का" 0 5500 25348 2 3 2 2 6 0 2
"29151" 3 "hnd1" "74" "Hindi" 1 "78" 11 262 1 262 262 262 262 262 1802 0 0 0 0 0 262 2 "काम" 0 344 349 67 88 3 2 6 1 1
"29152" 3 "hnd1" "74" "Hindi" 1 "78" 12 0 0 0 0 0 0 0 1802 0 0 0 0 0 0 1 "ही" 0 1862 1863 1 1 2 2 6 0 1
"29153" 3 "hnd1" "74" "Hindi" 1 "78" 13 162 1 162 162 162 162 162 1964 0 0 0 0 0 162 2 "सिर" 1 49 49 2 2 3 2 13 0 1
"29154" 3 "hnd1" "74" "Hindi" 1 "78" 14 362 1 362 362 362 362 362 2326 0 0 0 0 0 362 4 "चढ़कर" 0 5 11 1 2 4 2 14 0 1
"29155" 3 "hnd1" "74" "Hindi" 1 "78" 15 252 1 252 252 252 252 252 2578 0 0 0 0 0 252 2 "बोल" 0 26 125 1 2 3 2 15 3 0
"29156" 3 "hnd1" "74" "Hindi" 1 "78" 16 0 0 0 0 0 0 0 2578 0 0 0 0 0 0 2 "रहा" 0 823 3304 4 13 3 2 15 0 0
"29157" 3 "hnd1" "74" "Hindi" 1 "78" 17 0 0 0 0 0 0 0 2578 0 0 0 0 0 0 1 "है" 0.5 10733 14482 608 1885 2 2 15 0 0
"29158" 3 "hnd1" "74" "Hindi" 1 "78" 18 0 0 0 0 0 0 0 2578 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 15 0 0
"29159" 3 "hnd1" "4" "Hindi" 1 "8" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "फ़िल्म" 2 NA NA NA NA 6 2 1 0 1
"29160" 3 "hnd1" "4" "Hindi" 1 "8" 2 156 1 0 342 342 342 342 342 0 0 0 0 0 342 5 "फ़ेसटीवल" 1 NA NA NA NA 8 2 1 0 1
"29161" 3 "hnd1" "4" "Hindi" 1 "8" 3 0 0 0 0 0 0 0 342 0 0 0 0 0 0 1 "की" 0 11321 25348 NA NA 2 2 1 0 2
"29162" 3 "hnd1" "4" "Hindi" 1 "8" 4 246 1 246 246 246 246 246 588 0 0 0 0 0 246 5 "सिक्यूरिटी" 3 1 1 NA NA 10 2 1 1 1
"29163" 3 "hnd1" "4" "Hindi" 1 "8" 5 0 0 0 0 0 0 0 588 0 0 0 0 0 0 1 "को" 0 8766 25348 NA NA 2 2 1 0 1
"29164" 3 "hnd1" "4" "Hindi" 1 "8" 6 146 1 146 146 146 146 146 734 0 0 0 0 0 146 3 "लेकर" 0.5 449 1763 283 3 4 2 1 0 1
"29165" 3 "hnd1" "4" "Hindi" 1 "8" 7 148 1 148 148 148 148 148 882 0 0 0 0 0 148 3 "पुलीस" 0.5 NA NA NA NA 5 2 7 0 1
"29166" 3 "hnd1" "4" "Hindi" 1 "8" 8 128 1 128 128 128 128 128 1010 0 0 0 0 0 128 1 "के" 0.5 18820 25348 NA NA 2 2 7 0 2
"29167" 3 "hnd1" "4" "Hindi" 1 "8" 9 0 0 0 0 0 0 0 1010 0 0 0 0 0 0 2 "द्वारा" 1.5 525 526 12 NA 6 2 7 0 1
"29168" 3 "hnd1" "4" "Hindi" 1 "8" 10 136 1 136 136 136 136 136 1146 0 0 0 0 0 136 2 "कड़े" 0.5 12 49 1 NA 3 2 12 0 1
"29169" 3 "hnd1" "4" "Hindi" 1 "8" 11 222 1 222 222 222 222 222 1368 0 0 0 0 0 222 4 "इंतिज़ाम" 2 NA NA NA NA 8 2 12 0 1
"29170" 3 "hnd1" "4" "Hindi" 1 "8" 12 0 0 0 0 0 0 0 1368 0 0 0 0 0 0 2 "किए" 1 458 9800 NA NA 3 2 12 11 0
"29171" 3 "hnd1" "4" "Hindi" 1 "8" 13 176 1 176 176 176 176 176 1544 0 0 0 0 0 176 2 "गये" 0.5 67 7560 2 1819 3 2 12 0 0
"29172" 3 "hnd1" "4" "Hindi" 1 "8" 14 0 0 0 0 0 0 0 1544 0 0 0 0 0 0 1 "हैं" 1 3449 14482 16 1903 3 2 12 1 0
"29173" 3 "hnd1" "4" "Hindi" 1 "8" 15 0 0 0 0 0 0 0 1544 0 0 0 0 0 0 2 "और" 0 5122 5122 166 592 2 2 15 0 1
"29174" 3 "hnd1" "4" "Hindi" 1 "8" 16 0 0 0 0 0 0 0 1544 0 0 0 0 0 0 2 "वह" 0 835 6262 38 353 2 2 16 0 1
"29175" 3 "hnd1" "4" "Hindi" 1 "8" 17 172 1 0 304 304 304 304 1848 0 0 0 0 0 304 2 "किसी" 1 550 1337 10 65 4 2 17 0 1
"29176" 3 "hnd1" "4" "Hindi" 1 "8" 18 0 0 0 0 0 0 0 1848 0 0 0 0 0 0 1 "भी" 0 3079 3081 124 183 2 2 17 0 1
"29177" 3 "hnd1" "4" "Hindi" 1 "8" 19 272 1 272 272 272 272 272 2120 0 0 0 0 0 272 3 "तरह" 0 546 548 14 14 3 2 17 1 1
"29178" 3 "hnd1" "4" "Hindi" 1 "8" 20 0 0 0 0 0 0 0 2120 0 0 0 0 0 0 1 "की" 0 11321 25348 96 189 2 2 17 0 2
"29179" 3 "hnd1" "4" "Hindi" 1 "8" 21 424 1 424 424 424 424 424 2544 0 0 0 0 0 424 3 "कोताही" 0 2 2 2 2 6 2 17 1 1
"29180" 3 "hnd1" "4" "Hindi" 1 "8" 22 0 0 0 0 0 0 0 2544 0 0 0 0 0 0 2 "नहीं" 0.5 2830 NA 2 NA 4 2 22 0 1
"29181" 3 "hnd1" "4" "Hindi" 1 "8" 23 138 1 138 138 138 138 138 2682 0 0 0 0 0 138 4 "बरतना" 0 1 38 1 NA 5 2 22 1 0
"29182" 3 "hnd1" "4" "Hindi" 1 "8" 24 148 1 0 214 214 214 214 2896 0 0 0 0 0 214 3 "चाहते" 0.5 141 343 NA 2 5 2 24 7 0
"29183" 3 "hnd1" "4" "Hindi" 1 "8" 25 0 0 0 0 0 0 0 2896 0 0 0 0 0 0 1 "।" 0 19415 18846 11 39 1 2 24 0 0
"29184" 3 "hnd1" "5" "Hindi" 1 "9" 1 0 0 136 136 136 136 136 136 0 0 0 0 0 136 3 "उधर" 0 223 223 NA NA 3 2 1 0 1
"29185" 3 "hnd1" "5" "Hindi" 1 "9" 2 314 1 314 314 314 314 450 586 0 0 0 1 1 314 3 "प्रोग्राम" 2 8 9 NA NA 9 2 1 0 1
"29186" 3 "hnd1" "5" "Hindi" 1 "9" 3 0 0 0 0 0 0 0 586 0 0 0 0 0 0 1 "में" 1 12692 25348 3 3 3 2 1 0 1
"29187" 3 "hnd1" "5" "Hindi" 1 "9" 4 258 1 258 258 258 258 258 844 0 0 0 0 0 258 4 "बदलाव" 0 52 55 24 1 5 2 5 0 1
"29188" 3 "hnd1" "5" "Hindi" 1 "9" 5 154 1 154 154 154 154 154 998 0 0 0 0 0 154 3 "करते" 0.5 549 9800 4 21 4 2 5 5 1
"29189" 3 "hnd1" "5" "Hindi" 1 "9" 6 156 1 156 156 156 156 156 1154 0 0 0 0 0 156 2 "हुए" 0.5 1245 5915 329 415 3 2 5 0 2
"29190" 3 "hnd1" "5" "Hindi" 1 "9" 7 282 1 282 282 282 282 282 1436 0 0 0 0 0 282 4 "देवानंद" 1 3 2 1 1 7 2 7 1 1
"29191" 3 "hnd1" "5" "Hindi" 1 "9" 8 0 0 0 0 0 0 0 1436 0 0 0 0 0 0 1 "ने" 0.5 6947 12697 3 NA 2 2 7 0 1
"29192" 3 "hnd1" "5" "Hindi" 1 "9" 9 158 1 0 290 290 290 290 1726 0 0 0 0 0 290 3 "फिल्म" 1.5 107 135 2 5 5 2 9 0 1
"29193" 3 "hnd1" "5" "Hindi" 1 "9" 10 414 1 414 414 414 414 414 2140 0 0 0 0 0 414 5 "फ़ेसटीवल" 1 NA NA NA NA 8 2 9 0 1
"29194" 3 "hnd1" "5" "Hindi" 1 "9" 11 0 0 0 0 0 0 0 2140 0 0 0 0 0 0 1 "में" 1 12692 25348 NA NA 3 2 9 0 1
"29195" 3 "hnd1" "5" "Hindi" 1 "9" 12 152 1 152 152 152 152 152 2292 0 0 0 0 0 152 3 "अपनी" 0 539 1621 48 46 4 2 12 0 2
"29196" 3 "hnd1" "5" "Hindi" 1 "9" 13 128 1 128 128 128 128 128 2420 0 0 0 0 0 128 2 "नई" 0 181 365 6 6 2 2 12 0 2
"29197" 3 "hnd1" "5" "Hindi" 1 "9" 14 188 1 188 188 188 188 188 2608 0 0 0 0 0 188 3 "फिल्म" 1.5 107 135 3 3 5 2 12 1 1
"29198" 3 "hnd1" "5" "Hindi" 1 "9" 15 0 0 190 190 190 190 190 2798 0 0 0 0 0 190 4 "मिस्टर" 1.5 9 9 1 1 6 2 12 0 1
"29199" 3 "hnd1" "5" "Hindi" 1 "9" 16 242 1 242 242 242 242 432 3230 0 0 0 1 1 242 3 "प्राइम" 1 1 1 1 1 6 2 12 0 1
"29200" 3 "hnd1" "5" "Hindi" 1 "9" 17 154 1 0 286 286 286 286 3516 0 0 0 0 0 286 5 "मिनिस्टर" 2.5 2 2 1 1 8 2 12 0 1
"29201" 3 "hnd1" "5" "Hindi" 1 "9" 18 0 0 0 0 0 0 0 3516 0 0 0 0 0 0 1 "को" 0 8766 25348 1 1 2 2 12 0 1
"29202" 3 "hnd1" "5" "Hindi" 1 "9" 19 166 1 166 166 166 166 166 3682 0 0 0 0 0 166 2 "नहीं" 0.5 2830 NA 36 NA 4 2 19 0 1
"29203" 3 "hnd1" "5" "Hindi" 1 "9" 20 0 0 260 260 260 260 260 3942 0 0 0 0 0 260 3 "दिखाने" 1.5 14 140 NA NA 6 2 19 11 1
"29204" 3 "hnd1" "5" "Hindi" 1 "9" 21 192 1 192 192 192 192 192 4134 0 0 0 0 0 192 1 "का" 0 5500 25348 2 8 2 2 19 0 2
"29205" 3 "hnd1" "5" "Hindi" 1 "9" 22 104 1 104 104 104 104 364 4498 0 0 0 1 1 104 3 "फैसला" 0.5 247 425 113 194 5 2 23 1 1
"29206" 3 "hnd1" "5" "Hindi" 1 "9" 23 248 1 248 248 248 248 248 4746 0 0 0 0 0 248 2 "किया" 1 1984 9800 84 114 4 2 23 15 0
"29207" 3 "hnd1" "5" "Hindi" 1 "9" 24 0 0 0 0 0 0 0 4746 0 0 0 0 0 0 1 "है" 0.5 10733 14482 380 1003 2 2 23 0 0
"29208" 3 "hnd1" "5" "Hindi" 1 "9" 25 0 0 0 0 0 0 0 4746 0 0 0 0 0 0 1 "।" 0 19415 18846 6561 8730 1 2 23 0 0
"29209" 4 "hnd1" "6" "Hindi" 1 "10" 1 0 0 0 568 568 568 568 568 0 0 0 0 0 568 5 "दरअसल" 0 37 37 NA NA 5 1 1 0 1
"29210" 4 "hnd1" "6" "Hindi" 1 "10" 2 0 0 258 258 258 258 258 826 0 0 0 0 0 258 2 "वह" 0 835 6262 1 2 2 1 2 0 1
"29211" 4 "hnd1" "6" "Hindi" 1 "10" 3 0 0 258 258 258 258 516 1342 0 0 0 1 1 258 2 "इस" 0 3071 8126 25 296 2 1 3 0 2
"29212" 4 "hnd1" "6" "Hindi" 1 "10" 4 0 0 188 188 188 188 188 1530 0 0 0 0 0 188 3 "फिल्म" 1.5 107 135 11 20 5 1 3 0 1
"29213" 4 "hnd1" "6" "Hindi" 1 "10" 5 110 1 0 110 288 288 1560 3090 178 178 0 1 1 178 1 "को" 0 8766 25348 6 25 2 1 3 0 1
"29214" 4 "hnd1" "6" "Hindi" 1 "10" 6 304 1 304 304 304 304 304 3394 0 0 0 0 0 304 3 "सबसे" 0.5 228 224 8 80 4 1 6 0 1
"29215" 4 "hnd1" "6" "Hindi" 1 "10" 7 124 1 124 124 124 124 124 3518 0 0 0 0 0 124 3 "पहले" 0.5 700 587 24 23 4 1 6 0 1
"29216" 4 "hnd1" "6" "Hindi" 1 "10" 8 146 1 0 506 506 506 506 4024 0 0 0 0 0 506 5 "प्रधानमंत्री" 2.5 569 571 8 7 12 1 8 0 1
"29217" 4 "hnd1" "6" "Hindi" 1 "10" 9 362 1 362 362 362 362 362 4386 0 0 0 0 0 362 5 "मनमोहन" 0 244 245 152 152 6 1 8 0 1
"29218" 4 "hnd1" "6" "Hindi" 1 "10" 10 202 1 202 202 202 202 202 4588 0 0 0 0 0 202 2 "सिंह" 1.5 1009 1007 217 216 4 1 8 0 1
"29219" 4 "hnd1" "6" "Hindi" 1 "10" 11 0 0 0 298 298 298 298 4886 0 0 0 0 0 298 1 "को" 0 8766 25348 72 136 2 1 8 0 1
"29220" 4 "hnd1" "6" "Hindi" 1 "10" 12 514 1 0 514 736 736 1034 5920 222 222 0 1 1 222 3 "दिखाना" 1 5 140 1 NA 6 1 12 12 1
"29221" 4 "hnd1" "6" "Hindi" 1 "10" 13 0 0 0 0 0 0 0 5920 0 0 0 0 0 0 3 "चाहते" 0.5 141 343 2 2 5 1 13 21 0
"29222" 4 "hnd1" "6" "Hindi" 1 "10" 14 0 0 0 0 0 0 0 5920 0 0 0 0 0 0 1 "हैं" 1 3449 14482 95 214 3 1 13 0 0
"29223" 4 "hnd1" "6" "Hindi" 1 "10" 15 0 0 0 0 0 0 0 5920 0 0 0 0 0 0 1 "।" 0 19415 18846 2296 8730 1 1 13 0 0
"29224" 4 "hnd1" "7" "Hindi" 1 "11" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "देवानंद" 1 3 2 NA NA 7 1 1 0 1
"29225" 4 "hnd1" "7" "Hindi" 1 "11" 2 0 0 0 306 306 440 306 306 134 0 134 0 0 134 1 "ने" 0.5 6947 12697 3 NA 2 1 1 0 1
"29226" 4 "hnd1" "7" "Hindi" 1 "11" 3 0 0 192 192 192 192 326 632 0 0 0 1 1 192 2 "कल" 0 60 60 2 6 2 1 3 0 1
"29227" 4 "hnd1" "7" "Hindi" 1 "11" 4 0 0 0 154 332 516 658 1290 362 178 184 1 1 184 2 "एक" 0 2107 2116 1 1 2 1 4 0 2
"29228" 4 "hnd1" "7" "Hindi" 1 "11" 5 0 0 406 406 406 406 590 1880 0 0 0 1 1 406 2 "टीवी" 0 34 34 5 5 4 1 4 0 1
"29229" 4 "hnd1" "7" "Hindi" 1 "11" 6 204 1 0 204 500 500 2054 3934 296 296 0 1 1 296 3 "चैनल" 0.5 20 40 6 13 4 1 4 1 1
"29230" 4 "hnd1" "7" "Hindi" 1 "11" 7 0 0 0 0 0 0 0 3934 0 0 0 0 0 0 1 "से" 0.5 7203 25348 4 4 2 1 4 0 1
"29231" 4 "hnd1" "7" "Hindi" 1 "11" 8 158 1 0 400 400 400 400 4334 0 0 0 0 0 400 4 "बातचीत" 0 289 548 111 92 6 1 8 1 1
"29232" 4 "hnd1" "7" "Hindi" 1 "11" 9 0 0 0 0 0 0 0 4334 0 0 0 0 0 0 1 "के" 0.5 18820 25348 43 189 2 1 8 0 2
"29233" 4 "hnd1" "7" "Hindi" 1 "11" 10 418 1 418 418 418 418 418 4752 0 0 0 0 0 418 3 "दौरान" 0 485 486 412 2 5 1 8 0 1
"29234" 4 "hnd1" "7" "Hindi" 1 "11" 11 428 1 428 428 428 428 428 5180 0 0 0 0 0 428 3 "बताया" 0 816 1026 2 2 5 1 11 16 0
"29235" 4 "hnd1" "7" "Hindi" 1 "11" 12 0 0 0 0 0 0 0 5180 0 0 0 0 0 0 1 "कि" 1 6478 25348 655 9 2 1 12 0 1
"29236" 4 "hnd1" "7" "Hindi" 1 "11" 13 206 1 206 206 206 206 206 5386 0 0 0 0 0 206 2 "वह" 0 835 6262 253 71 2 1 13 0 1
"29237" 4 "hnd1" "7" "Hindi" 1 "11" 14 190 1 190 190 190 190 190 5576 0 0 0 0 0 190 2 "कई" 0 447 449 2 10 2 1 14 0 2
"29238" 4 "hnd1" "7" "Hindi" 1 "11" 15 246 1 246 246 246 246 246 5822 0 0 0 0 0 246 3 "वजहों" 0.5 1 184 NA NA 5 1 14 0 1
"29239" 4 "hnd1" "7" "Hindi" 1 "11" 16 0 0 0 0 0 0 0 5822 0 0 0 0 0 0 1 "से" 0.5 7203 25348 1 NA 2 1 14 0 1
"29240" 4 "hnd1" "7" "Hindi" 1 "11" 17 248 1 0 248 248 704 248 6070 456 0 456 0 0 456 3 "अपनी" 0 539 1621 21 46 4 1 17 0 2
"29241" 4 "hnd1" "7" "Hindi" 1 "11" 18 214 1 214 214 214 214 214 6284 0 0 0 0 0 214 2 "नई" 0 181 365 6 6 2 1 17 0 2
"29242" 4 "hnd1" "7" "Hindi" 1 "11" 19 220 1 220 220 220 220 220 6504 0 0 0 0 0 220 3 "फिल्म" 1.5 107 135 3 3 5 1 17 1 1
"29243" 4 "hnd1" "7" "Hindi" 1 "11" 20 0 0 0 0 0 0 0 6504 0 0 0 0 0 0 1 "को" 0 8766 25348 6 25 2 1 17 0 1
"29244" 4 "hnd1" "7" "Hindi" 1 "11" 21 240 1 240 240 240 240 240 6744 0 0 0 0 0 240 2 "इस" 0 3071 8126 144 325 2 1 21 0 2
"29245" 4 "hnd1" "7" "Hindi" 1 "11" 22 186 1 0 544 544 544 544 7288 0 0 0 0 0 544 5 "फ़ेसटीवल" 1 NA NA NA NA 8 1 12 0 1
"29246" 4 "hnd1" "7" "Hindi" 1 "11" 23 0 0 0 0 0 0 0 7288 0 0 0 0 0 0 1 "में" 1 12692 25348 NA NA 3 1 21 0 1
"29247" 4 "hnd1" "7" "Hindi" 1 "11" 24 222 1 0 378 378 378 378 7666 0 0 0 0 0 378 3 "शामिल" 1 404 403 178 4 5 1 25 0 1
"29248" 4 "hnd1" "7" "Hindi" 1 "11" 25 0 0 0 0 0 0 0 7666 0 0 0 0 0 0 2 "नहीं" 0.5 2830 NA 24 NA 4 1 25 0 1
"29249" 4 "hnd1" "7" "Hindi" 1 "11" 26 160 1 0 160 160 352 160 7826 192 0 192 0 1 192 3 "करना" 0 369 9800 19 NA 4 1 25 10 0
"29250" 4 "hnd1" "7" "Hindi" 1 "11" 27 226 1 226 226 226 226 874 8700 0 0 0 1 1 226 3 "चाहते" 0.5 141 343 24 63 5 1 27 24 0
"29251" 4 "hnd1" "7" "Hindi" 1 "11" 28 0 0 0 0 0 0 0 8700 0 0 0 0 0 0 1 "।" 0 19415 18846 11 39 1 1 27 0 0
"29252" 4 "hnd1" "8" "Hindi" 1 "12" 1 0 0 158 158 158 158 158 158 0 0 0 0 0 158 2 "वह" 0 835 6262 NA NA 2 1 1 0 1
"29253" 4 "hnd1" "8" "Hindi" 1 "12" 2 0 0 380 380 380 380 380 538 0 0 0 0 0 380 3 "पहले" 0.5 700 587 4 18 4 1 2 0 1
"29254" 4 "hnd1" "8" "Hindi" 1 "12" 3 118 1 0 118 374 374 912 1450 256 256 0 1 1 256 3 "अपने" 0.5 826 1621 6 6 4 1 3 0 2
"29255" 4 "hnd1" "8" "Hindi" 1 "12" 4 268 1 268 268 268 268 268 1718 0 0 0 0 0 268 5 "प्रधानमंत्री" 2.5 569 571 1 1 12 1 3 0 1
"29256" 4 "hnd1" "8" "Hindi" 1 "12" 5 0 0 254 254 254 254 254 1972 0 0 0 0 0 254 1 "को" 0 8766 25348 28 45 2 1 3 0 1
"29257" 4 "hnd1" "8" "Hindi" 1 "12" 6 242 1 242 242 242 242 496 2468 0 0 0 1 1 242 2 "यह" 0 1750 8126 88 325 2 1 6 0 1
"29258" 4 "hnd1" "8" "Hindi" 1 "12" 7 184 1 0 344 344 344 344 2812 0 0 0 0 0 344 3 "फिल्म" 1.5 107 135 9 20 5 1 6 0 1
"29259" 4 "hnd1" "8" "Hindi" 1 "12" 8 234 1 0 234 234 534 234 3046 300 0 300 0 0 300 3 "दिखाना" 1 5 140 1 3 6 1 8 8 1
"29260" 4 "hnd1" "8" "Hindi" 1 "12" 9 192 1 0 192 392 392 692 3738 200 200 0 1 1 200 3 "चाहते" 0.5 141 343 2 2 5 1 9 7 0
"29261" 4 "hnd1" "8" "Hindi" 1 "12" 10 374 1 374 374 374 374 374 4112 0 0 0 0 0 374 1 "हैं" 1 3449 14482 95 214 3 1 9 0 0
"29262" 4 "hnd1" "8" "Hindi" 1 "12" 11 0 0 0 0 0 0 0 4112 0 0 0 0 0 0 1 "।" 0 19415 18846 2296 8730 1 1 9 0 0
"29263" 4 "hnd1" "9" "Hindi" 1 "13" 1 148 1 0 148 148 702 148 148 554 0 554 0 0 554 4 "देवानंद" 1 3 2 NA NA 7 1 1 0 1
"29264" 4 "hnd1" "9" "Hindi" 1 "13" 2 0 0 172 172 172 172 172 320 0 0 0 0 0 172 1 "ने" 0.5 6947 12697 3 NA 2 1 1 0 1
"29265" 4 "hnd1" "9" "Hindi" 1 "13" 3 0 0 204 204 204 204 204 524 0 0 0 0 0 204 3 "बताया" 0 816 1026 405 29 5 1 3 1 0
"29266" 4 "hnd1" "9" "Hindi" 1 "13" 4 0 0 0 0 0 0 0 524 0 0 0 0 0 0 1 "कि" 1 6478 25348 655 9 2 1 4 0 1
"29267" 4 "hnd1" "9" "Hindi" 1 "13" 5 0 0 260 260 260 260 260 784 0 0 0 0 0 260 3 "उनकी" 0 400 6262 39 71 4 1 5 0 2
"29268" 4 "hnd1" "9" "Hindi" 1 "13" 6 0 0 0 160 160 458 160 944 298 0 298 0 0 298 2 "यह" 0 1750 8126 3 296 2 1 5 0 2
"29269" 4 "hnd1" "9" "Hindi" 1 "13" 7 94 1 0 94 354 354 1704 2648 260 260 0 1 1 260 3 "फिल्म" 1.5 107 135 9 20 5 1 5 1 1
"29270" 4 "hnd1" "9" "Hindi" 1 "13" 8 56 1 0 56 244 244 542 3190 188 188 0 1 1 188 2 "30" 0 21 21 NA NA 2 1 8 0 1
"29271" 4 "hnd1" "9" "Hindi" 1 "13" 9 398 1 398 398 398 398 398 3588 0 0 0 0 0 398 4 "नवंबर" 0.5 63 64 NA NA 5 1 8 0 1
"29272" 4 "hnd1" "9" "Hindi" 1 "13" 10 218 1 218 218 218 218 218 3806 0 0 0 0 0 218 1 "को" 0 8766 25348 31 2 2 1 8 0 1
"29273" 4 "hnd1" "9" "Hindi" 1 "13" 11 322 1 322 322 322 322 322 4128 0 0 0 0 0 322 3 "रिलीज" 1 2 3 1 NA 5 1 12 0 1
"29274" 4 "hnd1" "9" "Hindi" 1 "13" 12 0 0 0 0 0 0 0 4128 0 0 0 0 0 0 2 "होगी" 0 232 5915 1 3 4 1 12 6 0
"29275" 4 "hnd1" "9" "Hindi" 1 "13" 13 0 0 0 0 0 0 0 4128 0 0 0 0 0 0 1 "।" 0 19415 18846 159 886 1 1 12 0 0
"29276" 4 "hnd1" "10" "Hindi" 1 "14" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "बात" 0 616 672 NA NA 3 1 1 0 1
"29277" 4 "hnd1" "10" "Hindi" 1 "14" 2 0 0 0 448 448 448 448 448 0 0 0 0 0 448 3 "गलत" 0 72 72 1 1 3 1 2 0 1
"29278" 4 "hnd1" "10" "Hindi" 1 "14" 3 0 0 0 0 0 0 0 448 0 0 0 0 0 0 1 "हो" 0 1646 14482 1 13 2 1 3 1 0
"29279" 4 "hnd1" "10" "Hindi" 1 "14" 4 0 0 0 592 592 592 592 1040 0 0 0 0 0 592 1 "तो" 0 1349 1349 20 214 2 1 4 0 1
"29280" 4 "hnd1" "10" "Hindi" 1 "14" 5 0 0 216 216 216 216 216 1256 0 0 0 0 0 216 3 "गुस्सा" 1 9 19 1 2 6 1 5 0 1
"29281" 4 "hnd1" "10" "Hindi" 1 "14" 6 0 0 0 458 458 458 458 1714 0 0 0 0 0 458 4 "मशहूर" 0.5 17 17 NA NA 5 1 6 0 1
"29282" 4 "hnd1" "10" "Hindi" 1 "14" 7 0 0 362 362 362 362 362 2076 0 0 0 0 0 362 2 "लोगों" 0.5 767 1172 NA NA 5 1 6 0 1
"29283" 4 "hnd1" "10" "Hindi" 1 "14" 8 0 0 246 246 246 246 246 2322 0 0 0 0 0 246 1 "को" 0 8766 25348 229 246 2 1 6 0 1
"29284" 4 "hnd1" "10" "Hindi" 1 "14" 9 0 0 240 240 240 240 486 2808 0 0 0 1 1 240 1 "भी" 0 3079 3081 234 189 2 1 6 0 1
"29285" 4 "hnd1" "10" "Hindi" 1 "14" 10 106 1 0 106 428 428 2990 5798 322 322 0 1 1 322 2 "आना" 0 26 1109 1 10 3 1 10 5 1
